strategy,events_raw,events_kept,events_purged,family,symbol,source_file,horizon_ms,meta_symbol,meta_direction,meta_ret_threshold,meta_oi_threshold,meta_entry_delay_min,meta_exit_hold_h,meta_n_events,meta_mean_net_bp,meta_median_net_bp,meta_win_rate,meta_std_bp,meta_t_stat,meta_null_percentile,meta_edge_vs_null_bp,meta_exploratory_uncorrected_flag,meta_inference_scope,meta_year_breakdown
eth_short_ret2_oi-2_entry30_exit4h,89,89,0,liq_reversion,ETHUSDT,events_eth_short_ret2_oi-2_entry30_exit4h.csv,14400000,ETHUSDT,short,0.02,-0.02,30.0,4.0,89.0,-48.90749703152645,-25.305961436840484,0.3932584269662921,170.50504957549404,-2.706033665045476,0.0,-34.41166060265738,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -74.71013874972195}, ""2024"": {""n"": 23, ""mean_bp"": -28.88380009668111}, ""2025"": {""n"": 24, ""mean_bp"": -54.34546422619139}, ""2026"": {""n"": 13, ""mean_bp"": -16.734974493204565}}"
eth_short_ret2_oi-2_entry30_exit24h,89,81,8,liq_reversion,ETHUSDT,events_eth_short_ret2_oi-2_entry30_exit24h.csv,86400000,ETHUSDT,short,0.02,-0.02,30.0,24.0,89.0,-102.87158318449912,-63.841667430328144,0.4157303370786517,461.6981744462509,-2.1019978602933302,2.5,-78.05266597595582,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -65.86943346211734}, ""2024"": {""n"": 23, ""mean_bp"": -134.53998043515654}, ""2025"": {""n"": 24, ""mean_bp"": -165.1891884281927}, ""2026"": {""n"": 13, ""mean_bp"": -14.338250825676624}}"
eth_short_ret2_oi-2_entry30_exit72h,89,65,24,liq_reversion,ETHUSDT,events_eth_short_ret2_oi-2_entry30_exit72h.csv,259200000,ETHUSDT,short,0.02,-0.02,30.0,72.0,89.0,-157.71521051580137,-32.72867368493125,0.4719101123595505,615.6584027037779,-2.4167335550202758,2.0,-117.3226805462926,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -119.07825912618327}, ""2024"": {""n"": 23, ""mean_bp"": -153.76770450825882}, ""2025"": {""n"": 24, ""mean_bp"": -342.53915234643864}, ""2026"": {""n"": 13, ""mean_bp"": 90.32404913519018}}"
eth_short_ret2_oi-2_entry60_exit4h,89,89,0,liq_reversion,ETHUSDT,events_eth_short_ret2_oi-2_entry60_exit4h.csv,14400000,ETHUSDT,short,0.02,-0.02,60.0,4.0,89.0,-63.032845986194,-53.35852683765839,0.3707865168539326,174.98980553582618,-3.39820184331732,0.0,-47.42492410639406,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -68.75043094078738}, ""2024"": {""n"": 23, ""mean_bp"": -50.73803808418123}, ""2025"": {""n"": 24, ""mean_bp"": -75.64178806721414}, ""2026"": {""n"": 13, ""mean_bp"": -48.75253891839405}}"
eth_short_ret2_oi-2_entry60_exit24h,89,81,8,liq_reversion,ETHUSDT,events_eth_short_ret2_oi-2_entry60_exit24h.csv,86400000,ETHUSDT,short,0.02,-0.02,60.0,24.0,89.0,-105.12010042169229,-57.83082241474989,0.4157303370786517,465.74619275235824,-2.129273538700589,1.0,-79.93926659561964,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -64.7162849055377}, ""2024"": {""n"": 23, ""mean_bp"": -95.43509473138204}, ""2025"": {""n"": 24, ""mean_bp"": -212.2650121171483}, ""2026"": {""n"": 13, ""mean_bp"": -14.580708125898022}}"
eth_short_ret2_oi-2_entry60_exit72h,89,65,24,liq_reversion,ETHUSDT,events_eth_short_ret2_oi-2_entry60_exit72h.csv,259200000,ETHUSDT,short,0.02,-0.02,60.0,72.0,89.0,-166.5924463720407,-67.69747947112646,0.4382022471910112,614.8917176159263,-2.555945950793657,1.0,-126.15043401544196,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 29, ""mean_bp"": -107.22235032046962}, ""2024"": {""n"": 23, ""mean_bp"": -133.41882910786416}, ""2025"": {""n"": 24, ""mean_bp"": -383.5393424229132}, ""2026"": {""n"": 13, ""mean_bp"": 42.7921322932914}}"
eth_short_ret2_oinone_entry0_exit4h,1145,1145,0,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry0_exit4h.csv,14400000,ETHUSDT,short,0.02,,0.0,4.0,1145.0,-26.653780284096,-17.956309926458346,0.4524017467248908,237.2510952192696,-3.8014854341290936,2.5,-10.618244033895335,True,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -43.441321639862046}, ""2022"": {""n"": 241, ""mean_bp"": -18.73625789520245}, ""2023"": {""n"": 88, ""mean_bp"": -16.341672660890055}, ""2024"": {""n"": 158, ""mean_bp"": -19.985933292667276}, ""2025"": {""n"": 193, ""mean_bp"": -23.34958161532539}, ""2026"": {""n"": 90, ""mean_bp"": -6.781452793781201}}"
eth_short_ret2_oinone_entry0_exit24h,1145,787,358,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry0_exit24h.csv,86400000,ETHUSDT,short,0.02,,0.0,24.0,1145.0,-51.82499456226898,-34.212057770789826,0.4689956331877729,513.0931249332909,-3.417793449382128,2.0,-25.22432813525018,True,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -103.28819514676137}, ""2022"": {""n"": 241, ""mean_bp"": -32.28300205680005}, ""2023"": {""n"": 88, ""mean_bp"": -26.704625321907496}, ""2024"": {""n"": 158, ""mean_bp"": -69.47936287500296}, ""2025"": {""n"": 193, ""mean_bp"": -5.0113672819086625}, ""2026"": {""n"": 90, ""mean_bp"": 16.317757221256038}}"
eth_short_ret2_oinone_entry0_exit72h,1145,422,723,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry0_exit72h.csv,259200000,ETHUSDT,short,0.02,,0.0,72.0,1145.0,-105.03200790392182,-82.606541484586,0.4593886462882096,832.6419973439511,-4.268409708181466,0.5,-52.8736830694691,True,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -246.45066610493728}, ""2022"": {""n"": 241, ""mean_bp"": -1.940227485642532}, ""2023"": {""n"": 88, ""mean_bp"": -111.0086922140057}, ""2024"": {""n"": 158, ""mean_bp"": -105.79233355262583}, ""2025"": {""n"": 193, ""mean_bp"": -45.98018529479546}, ""2026"": {""n"": 90, ""mean_bp"": 88.70083268270842}}"
eth_short_ret2_oinone_entry30_exit4h,1145,1145,0,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry30_exit4h.csv,14400000,ETHUSDT,short,0.02,,30.0,4.0,1145.0,-20.940876563140066,-15.112037809287704,0.4550218340611354,224.99667634087731,-3.149354127695405,12.5,-5.138652702728853,False,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -15.06007868872302}, ""2022"": {""n"": 241, ""mean_bp"": -18.594739497047726}, ""2023"": {""n"": 88, ""mean_bp"": -22.481364863552994}, ""2024"": {""n"": 158, ""mean_bp"": -37.295710936113714}, ""2025"": {""n"": 193, ""mean_bp"": -27.549717820703865}, ""2026"": {""n"": 90, ""mean_bp"": -7.3362662493473545}}"
eth_short_ret2_oinone_entry30_exit24h,1145,787,358,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry30_exit24h.csv,86400000,ETHUSDT,short,0.02,,30.0,24.0,1145.0,-45.080760920154425,-36.616153615033774,0.4689956331877729,497.1041545595023,-3.068644569175295,4.5,-19.614967441764893,True,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -80.34960393800996}, ""2022"": {""n"": 241, ""mean_bp"": -26.90987412475248}, ""2023"": {""n"": 88, ""mean_bp"": -29.749482195948712}, ""2024"": {""n"": 158, ""mean_bp"": -81.68764548054605}, ""2025"": {""n"": 193, ""mean_bp"": 0.4988993819651776}, ""2026"": {""n"": 90, ""mean_bp"": 4.746941396586005}}"
eth_short_ret2_oinone_entry30_exit72h,1145,422,723,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry30_exit72h.csv,259200000,ETHUSDT,short,0.02,,30.0,72.0,1145.0,-100.10448753248195,-59.20382353240038,0.4620087336244541,816.2338481461427,-4.149938775681885,0.5,-47.9776292418811,True,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -228.86878153383614}, ""2022"": {""n"": 241, ""mean_bp"": -3.3159620222769974}, ""2023"": {""n"": 88, ""mean_bp"": -120.95907887864006}, ""2024"": {""n"": 158, ""mean_bp"": -109.94952149861228}, ""2025"": {""n"": 193, ""mean_bp"": -39.601963272300786}, ""2026"": {""n"": 90, ""mean_bp"": 85.1655994168956}}"
eth_short_ret2_oinone_entry60_exit4h,1145,1145,0,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry60_exit4h.csv,14400000,ETHUSDT,short,0.02,,60.0,4.0,1145.0,-21.98408989079662,-20.513748662355656,0.4384279475982532,221.5294918785792,-3.3579922010162755,12.0,-4.991283829519951,False,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -15.88352060017491}, ""2022"": {""n"": 241, ""mean_bp"": -7.782731015988162}, ""2023"": {""n"": 88, ""mean_bp"": -24.36714057736715}, ""2024"": {""n"": 158, ""mean_bp"": -42.327525279214704}, ""2025"": {""n"": 193, ""mean_bp"": -35.29938107614503}, ""2026"": {""n"": 90, ""mean_bp"": -18.83318458247969}}"
eth_short_ret2_oinone_entry60_exit24h,1145,787,358,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry60_exit24h.csv,86400000,ETHUSDT,short,0.02,,60.0,24.0,1145.0,-44.11251962577348,-47.02042160737706,0.4620087336244541,500.2251925496778,-2.984001573845849,7.000000000000001,-18.030591553590945,False,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -73.70114757809648}, ""2022"": {""n"": 241, ""mean_bp"": -14.899078382209856}, ""2023"": {""n"": 88, ""mean_bp"": -22.811436398015626}, ""2024"": {""n"": 158, ""mean_bp"": -84.19001166951249}, ""2025"": {""n"": 193, ""mean_bp"": -18.64460983754622}, ""2026"": {""n"": 90, ""mean_bp"": -4.137653268412237}}"
eth_short_ret2_oinone_entry60_exit72h,1145,422,723,liq_reversion,ETHUSDT,events_eth_short_ret2_oinone_entry60_exit72h.csv,259200000,ETHUSDT,short,0.02,,60.0,72.0,1145.0,-99.76331485639751,-64.94090854608658,0.4558951965065502,809.3247808948042,-4.17110167236309,0.0,-51.08940877966246,True,exploratory_uncorrected,"{""2021"": {""n"": 375, ""mean_bp"": -225.02671537185398}, ""2022"": {""n"": 241, ""mean_bp"": 11.064544644751003}, ""2023"": {""n"": 88, ""mean_bp"": -120.46686464084024}, ""2024"": {""n"": 158, ""mean_bp"": -116.50951309410245}, ""2025"": {""n"": 193, ""mean_bp"": -52.5856901379076}, ""2026"": {""n"": 90, ""mean_bp"": 73.86769831514873}}"
eth_short_ret3_oi-1_entry0_exit4h,78,78,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry0_exit4h.csv,14400000,ETHUSDT,short,0.03,-0.01,0.0,4.0,78.0,-69.45257873482925,-32.87785213187443,0.3846153846153846,212.8068564526261,-2.8823721996587444,0.0,-53.24035852488792,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -124.95002091061936}, ""2024"": {""n"": 22, ""mean_bp"": -64.71246115162994}, ""2025"": {""n"": 26, ""mean_bp"": -75.7119180636362}, ""2026"": {""n"": 13, ""mean_bp"": 7.617940704172868}}"
eth_short_ret3_oi-1_entry0_exit24h,78,71,7,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry0_exit24h.csv,86400000,ETHUSDT,short,0.03,-0.01,0.0,24.0,78.0,-96.02382790173056,-73.9535186558997,0.4230769230769231,480.9287910035665,-1.7633784904576757,2.5,-73.65692787850377,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -107.30021602946115}, ""2024"": {""n"": 22, ""mean_bp"": -211.82248619090458}, ""2025"": {""n"": 26, ""mean_bp"": -38.40157812068856}, ""2026"": {""n"": 13, ""mean_bp"": -0.5553212689492606}}"
eth_short_ret3_oi-1_entry0_exit72h,78,59,19,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry0_exit72h.csv,259200000,ETHUSDT,short,0.03,-0.01,0.0,72.0,78.0,-119.53144353915884,-129.7388399213788,0.4102564102564102,599.3720805679015,-1.7612984647943153,10.0,-82.73835311056988,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -157.98976106835056}, ""2024"": {""n"": 22, ""mean_bp"": -161.3390528375128}, ""2025"": {""n"": 26, ""mean_bp"": -261.28621128427153}, ""2026"": {""n"": 13, ""mean_bp"": 285.0210767633778}}"
eth_short_ret3_oi-1_entry30_exit4h,78,78,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry30_exit4h.csv,14400000,ETHUSDT,short,0.03,-0.01,30.0,4.0,78.0,-50.577117396749294,-30.25929354822975,0.4102564102564102,185.39876918134388,-2.4093202351271508,1.0,-34.90464138166732,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -42.36584322732946}, ""2024"": {""n"": 22, ""mean_bp"": -22.407997402907508}, ""2025"": {""n"": 26, ""mean_bp"": -93.36539228104934}, ""2026"": {""n"": 13, ""mean_bp"": -23.409206146968867}}"
eth_short_ret3_oi-1_entry30_exit24h,78,71,7,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry30_exit24h.csv,86400000,ETHUSDT,short,0.03,-0.01,30.0,24.0,78.0,-74.23178404696814,-36.08051600356088,0.4615384615384615,480.3034727559101,-1.364964866112653,12.0,-47.771071549558016,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -47.829492567396265}, ""2024"": {""n"": 22, ""mean_bp"": -180.45278509136108}, ""2025"": {""n"": 26, ""mean_bp"": -38.72421418543118}, ""2026"": {""n"": 13, ""mean_bp"": -0.014380091278689213}}"
eth_short_ret3_oi-1_entry30_exit72h,78,59,19,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry30_exit72h.csv,259200000,ETHUSDT,short,0.03,-0.01,30.0,72.0,78.0,-113.84207120111554,-63.30332787642988,0.4230769230769231,594.3977537574044,-1.691503615247631,9.0,-82.226861866689,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -88.68025002965473}, ""2024"": {""n"": 22, ""mean_bp"": -158.45396557605662}, ""2025"": {""n"": 26, ""mean_bp"": -288.85367067872534}, ""2026"": {""n"": 13, ""mean_bp"": 278.7742597797864}}"
eth_short_ret3_oi-1_entry60_exit4h,78,78,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry60_exit4h.csv,14400000,ETHUSDT,short,0.03,-0.01,60.0,4.0,78.0,-46.60611928677884,-37.38167108840494,0.4230769230769231,193.9171302423977,-2.1226288772624704,4.0,-30.52334600633194,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -60.936403115082065}, ""2024"": {""n"": 22, ""mean_bp"": -29.740061213012392}, ""2025"": {""n"": 26, ""mean_bp"": -68.92444954912959}, ""2026"": {""n"": 13, ""mean_bp"": -11.772416649900977}}"
eth_short_ret3_oi-1_entry60_exit24h,78,71,7,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry60_exit24h.csv,86400000,ETHUSDT,short,0.03,-0.01,60.0,24.0,78.0,-50.79587830505073,-65.8136410487835,0.4487179487179487,475.8277806463327,-0.9428139096374896,20.0,-28.705815733731125,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -50.418623311534496}, ""2024"": {""n"": 22, ""mean_bp"": -141.53947808255012}, ""2025"": {""n"": 26, ""mean_bp"": -23.934559352954487}, ""2026"": {""n"": 13, ""mean_bp"": 48.55424226884989}}"
eth_short_ret3_oi-1_entry60_exit72h,78,59,19,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-1_entry60_exit72h.csv,259200000,ETHUSDT,short,0.03,-0.01,60.0,72.0,78.0,-98.7149160318314,-53.98162870597399,0.4487179487179487,557.5516973506899,-1.5636694076538789,19.0,-60.561207358083806,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 17, ""mean_bp"": -88.03693087150249}, ""2024"": {""n"": 22, ""mean_bp"": -136.97147868122585}, ""2025"": {""n"": 26, ""mean_bp"": -267.9478188878504}, ""2026"": {""n"": 13, ""mean_bp"": 290.52924587721316}}"
eth_short_ret3_oi-2_entry0_exit4h,52,52,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry0_exit4h.csv,14400000,ETHUSDT,short,0.03,-0.02,0.0,4.0,52.0,-83.9891003608,-57.802820820088016,0.3076923076923077,183.21856500904127,-3.305636717720301,0.0,-68.97085734736821,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -154.35445236415873}, ""2024"": {""n"": 13, ""mean_bp"": -46.090570798418284}, ""2025"": {""n"": 17, ""mean_bp"": -98.94435261321}, ""2026"": {""n"": 9, ""mean_bp"": -8.843769247058809}}"
eth_short_ret3_oi-2_entry0_exit24h,52,47,5,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry0_exit24h.csv,86400000,ETHUSDT,short,0.03,-0.02,0.0,24.0,52.0,-130.34278203405935,-110.8093751948651,0.3461538461538461,508.15000782918855,-1.8496805146892796,0.5,-107.49955308904478,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -125.4491182262089}, ""2024"": {""n"": 13, ""mean_bp"": -178.18022158774733}, ""2025"": {""n"": 17, ""mean_bp"": -129.48809235642833}, ""2026"": {""n"": 9, ""mean_bp"": -69.92729757004173}}"
eth_short_ret3_oi-2_entry0_exit72h,52,40,12,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry0_exit72h.csv,259200000,ETHUSDT,short,0.03,-0.02,0.0,72.0,52.0,-102.095825868381,-122.0326808166332,0.4038461538461538,608.103302549645,-1.2106881631324085,23.0,-64.09656902145568,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -207.69951591933886}, ""2024"": {""n"": 13, ""mean_bp"": -124.9836487712696}, ""2025"": {""n"": 17, ""mean_bp"": -172.6960289176025}, ""2026"": {""n"": 9, ""mean_bp"": 216.85896526903775}}"
eth_short_ret3_oi-2_entry30_exit4h,52,52,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry30_exit4h.csv,14400000,ETHUSDT,short,0.03,-0.02,30.0,4.0,52.0,-63.3224537873696,-56.24496558404622,0.3269230769230769,176.6914752399277,-2.584305255344512,0.5,-45.57711123793276,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -67.5100950590328}, ""2024"": {""n"": 13, ""mean_bp"": -23.12986339539469}, ""2025"": {""n"": 17, ""mean_bp"": -102.06279165494459}, ""2026"": {""n"": 9, ""mean_bp"": -42.153408766844706}}"
eth_short_ret3_oi-2_entry30_exit24h,52,47,5,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry30_exit24h.csv,86400000,ETHUSDT,short,0.03,-0.02,30.0,24.0,52.0,-88.08778507187927,-75.36874214750176,0.4615384615384615,523.0952924197868,-1.214329512886659,6.0,-65.0033360452266,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -64.39585577515476}, ""2024"": {""n"": 13, ""mean_bp"": -150.95140781397166}, ""2025"": {""n"": 17, ""mean_bp"": -74.39792581454522}, ""2026"": {""n"": 9, ""mean_bp"": -57.36507313686772}}"
eth_short_ret3_oi-2_entry30_exit72h,52,40,12,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry30_exit72h.csv,259200000,ETHUSDT,short,0.03,-0.02,30.0,72.0,52.0,-86.41795839076904,-32.70559537211769,0.4807692307692308,609.3333807063148,-1.022705763264291,36.0,-39.639705649187775,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -129.47184874729558}, ""2024"": {""n"": 13, ""mean_bp"": -153.50884098532234}, ""2025"": {""n"": 17, ""mean_bp"": -164.40277175819733}, ""2026"": {""n"": 9, ""mean_bp"": 219.98469445482195}}"
eth_short_ret3_oi-2_entry60_exit4h,52,52,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry60_exit4h.csv,14400000,ETHUSDT,short,0.03,-0.02,60.0,4.0,52.0,-75.91977157926725,-62.00011610472499,0.3461538461538461,199.54949685110955,-2.74350608315292,0.0,-62.15268102621597,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -76.13447846232022}, ""2024"": {""n"": 13, ""mean_bp"": -44.673881182546104}, ""2025"": {""n"": 17, ""mean_bp"": -99.93607337978811}, ""2026"": {""n"": 9, ""mean_bp"": -75.37846658691524}}"
eth_short_ret3_oi-2_entry60_exit24h,52,47,5,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry60_exit24h.csv,86400000,ETHUSDT,short,0.03,-0.02,60.0,24.0,52.0,-71.43295968005755,-80.75231042890584,0.4615384615384615,522.9435014084853,-0.9850211282515426,13.0,-50.8710530117599,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -48.55963520248539}, ""2024"": {""n"": 13, ""mean_bp"": -92.10078507202876}, ""2025"": {""n"": 17, ""mean_bp"": -99.53446139726778}, ""2026"": {""n"": 9, ""mean_bp"": -21.538066226750757}}"
eth_short_ret3_oi-2_entry60_exit72h,52,40,12,liq_reversion,ETHUSDT,events_eth_short_ret3_oi-2_entry60_exit72h.csv,259200000,ETHUSDT,short,0.03,-0.02,60.0,72.0,52.0,-98.6845814002426,-56.7169610703626,0.4615384615384615,592.0943092925149,-1.2018771764972025,23.5,-57.82856755117979,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -121.79399449451276}, ""2024"": {""n"": 13, ""mean_bp"": -131.29076248789673}, ""2025"": {""n"": 17, ""mean_bp"": -195.87034640072253}, ""2026"": {""n"": 9, ""mean_bp"": 165.36661075233243}}"
eth_short_ret3_oinone_entry0_exit4h,511,511,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oinone_entry0_exit4h.csv,14400000,ETHUSDT,short,0.03,,0.0,4.0,511.0,-48.0527770802195,-38.7098440934157,0.4227005870841487,276.21244743468463,-3.9326536136395456,0.0,-32.09349732728295,True,exploratory_uncorrected,"{""2021"": {""n"": 204, ""mean_bp"": -59.29625518132314}, ""2022"": {""n"": 109, ""mean_bp"": -8.363793914112643}, ""2023"": {""n"": 31, ""mean_bp"": -73.09408542159396}, ""2024"": {""n"": 57, ""mean_bp"": -88.05526616632248}, ""2025"": {""n"": 71, ""mean_bp"": -70.82935638644696}, ""2026"": {""n"": 39, ""mean_bp"": 19.668503298039997}}"
eth_short_ret3_oinone_entry0_exit24h,511,382,129,liq_reversion,ETHUSDT,events_eth_short_ret3_oinone_entry0_exit24h.csv,86400000,ETHUSDT,short,0.03,,0.0,24.0,511.0,-116.48107062332704,-99.63418943188016,0.436399217221135,595.0965779204299,-4.424644174920217,0.0,-89.82717038271394,True,exploratory_uncorrected,"{""2021"": {""n"": 204, ""mean_bp"": -175.71580227651503}, ""2022"": {""n"": 109, ""mean_bp"": -56.49147012122516}, ""2023"": {""n"": 31, ""mean_bp"": -98.74313488758513}, ""2024"": {""n"": 57, ""mean_bp"": -151.66803590952654}, ""2025"": {""n"": 71, ""mean_bp"": -104.59271650323416}, ""2026"": {""n"": 39, ""mean_bp"": 41.383715876673726}}"
eth_short_ret3_oinone_entry0_exit72h,511,241,270,liq_reversion,ETHUSDT,events_eth_short_ret3_oinone_entry0_exit72h.csv,259200000,ETHUSDT,short,0.03,,0.0,72.0,511.0,-178.97435780197404,-142.14068792623036,0.4207436399217221,909.254584284916,-4.44954664069454,0.0,-129.3223564567113,True,exploratory_uncorrected,"{""2021"": {""n"": 204, ""mean_bp"": -305.1959425706227}, ""2022"": {""n"": 109, ""mean_bp"": -48.64705544490647}, ""2023"": {""n"": 31, ""mean_bp"": -132.6698637491833}, ""2024"": {""n"": 57, ""mean_bp"": -200.54322968615827}, ""2025"": {""n"": 71, ""mean_bp"": -198.78050081246224}, ""2026"": {""n"": 39, ""mean_bp"": 147.78845941316993}}"
eth_short_ret3_oinone_entry30_exit4h,511,511,0,liq_reversion,ETHUSDT,events_eth_short_ret3_oinone_entry30_exit4h.csv,14400000,ETHUSDT,short,0.03,,30.0,4.0,511.0,-40.07254491596505,-25.224863919676583,0.436399217221135,298.0783653211493,-3.0389735387552737,0.0,-23.68342806163333,True,exploratory_uncorrected,"{""2021"": {""n"": 204, ""mean_bp"": -52.9014346691}, ""2022"": {""n"": 109, ""mean_bp"": 7.105718374823358}, ""2023"": {""n"": 31, ""mean_bp"": -37.60688622925876}, ""2024"": {""n"": 57, ""mean_bp"": -67.77253488300417}, ""2025"": {""n"": 71, ""mean_bp"": -87.10076367367475}, ""2026"": {""n"": 39, ""mean_bp"": 19.31541281670982}}"
