strategy,family,symbol,fold_year,fold_type,horizon_ms,train_events,train_months,test_events,test_months,train_eligible,test_eligible,train_mean_bp,train_ci_low_bp,train_ci_high_bp,train_p_positive,train_p_two_sided,test_mean_bp,test_ci_low_bp,test_ci_high_bp,test_p_positive,test_p_two_sided,train_bh_q,train_by_q,train_family_bh_q,train_family_by_q,test_bh_q,test_by_q,test_family_bh_q,test_family_by_q,primary_selection,oos_positive,oos_survives_selection,oos_fdr_significant,selected_oos_fdr_significant,monitoring_only
eth_long_ret-3_oinone_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,139,35,25,6,True,True,46.434955530062275,-12.79728266808624,102.20409870827694,0.05347326336831584,0.11694152923538231,-0.3708240870330746,-203.96276304907704,121.76430381224124,0.5262368815592204,0.9730134932533733,0.3050406614874381,1.0,0.28073463268365817,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_long_ret-3_oinone_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,105,35,16,6,True,True,17.01259917516361,-71.99735197881843,102.73298135051095,0.367816091954023,0.7026486756621689,22.16840628791752,-522.3005142972694,412.5318878853984,0.48125937031484256,0.9310344827586207,0.942059582453671,1.0,0.9440613026819923,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
eth_long_ret-3_oinone_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,163,35,30,6,True,True,-16.503540322174846,-48.9629537217808,12.78178410388018,0.862568715642179,0.2888555722138931,21.186483994114724,-33.377359107254556,66.12858223040898,0.1629185407296352,0.344327836081959,1.0,1.0,1.0,1.0,0.7874396135265701,1.0,0.7078529700666908,1.0,False,True,False,False,False,True
eth_long_ret-3_oinone_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,139,35,25,6,True,True,20.399094505626696,-41.8136360571412,81.09506099395027,0.25037481259370314,0.5012493753123438,-52.6557866957158,-241.06909672690526,79.98736247238195,0.711144427786107,0.5322338830584707,0.7663911946465791,1.0,0.7511244377811095,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_long_ret-3_oinone_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,105,35,16,6,True,True,11.027353907959128,-94.89752182761731,106.01703657881875,0.4062968515742129,0.8085957021489255,18.86235974279461,-508.53475738681425,406.8107773350115,0.4987506246876562,0.9490254872563718,0.9805818244723792,1.0,0.99845290120897,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
eth_long_ret-5_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,35,21,2,2,True,False,75.60375009986193,20.413050791138062,139.05671827857427,0.01699150424787606,0.020989505247376312,-87.26771459888138,-131.17532882135174,-43.36010037641101,1.0,0.0004997501249375312,0.17850690039595588,1.0,0.1642832429938877,0.9892802274248423,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,34,21,2,2,True,False,196.8950179510386,97.86137999793658,295.30225217326796,0.0004997501249375312,0.0004997501249375312,-129.23541730388553,-318.433291509828,59.96245690205694,0.7346326836581709,0.5157421289355323,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,31,21,2,2,True,False,353.0572806488165,166.59583758351872,524.8346908684416,0.0004997501249375312,0.0004997501249375312,45.88365097246481,-708.2283563362606,799.9956582811902,0.25737131434282856,0.5032483758120939,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,35,21,2,2,True,False,28.07109002763639,-30.194660984095492,89.15638416561214,0.18790604697651175,0.3658170914542729,-98.17408625256195,-272.3995051061283,76.05133260100439,0.7321339330334833,0.5077461269365318,0.6460879149466363,1.0,0.6383278948760914,1.0,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,34,21,2,2,True,False,139.76676139706163,36.04514345575907,249.56497259121042,0.00849575212393803,0.01199400299850075,-195.66270714220832,-387.82162652086936,-3.5037877635473045,1.0,0.0004997501249375312,0.11223335700570765,0.6851464080940796,0.10329046003314132,0.6219941116952777,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,31,21,2,2,True,False,271.1900999535337,42.06924345686911,474.218072974209,0.0024987506246876563,0.008995502248875561,-62.515297204074784,-802.1579991562915,677.1274047481419,0.7556221889055472,0.495752123938031,0.06271864067966017,0.38287593393492686,0.05772113943028486,0.3475849447708905,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,35,21,2,2,True,False,1.938822130843189,-59.402361631901634,69.69992077532493,0.4682658670664668,0.9510244877561219,-260.9336086892904,-513.6831030548865,-8.184114323694246,1.0,0.0004997501249375312,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,34,21,2,2,True,False,88.55473566445096,-35.395627840186314,216.6543072854731,0.08545727136431784,0.17041479260369816,-30.061463010301196,-254.36224659355176,194.23932057294937,0.7286356821589205,0.5147426286856571,0.4124956752393034,1.0,0.3948125937031485,1.0,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-1_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,31,21,2,2,True,False,230.58952281765636,19.51947639891008,409.1718600251836,0.005997001499250375,0.025987006496751622,-118.69845059826116,-935.9840478564288,698.5871466599065,0.7511244377811095,0.4927536231884058,0.08854396331246142,0.5405307302610732,0.08148866743099038,0.4907081573236101,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,27,20,2,2,False,False,112.14740815779298,56.41848046003008,180.48941075830592,0.004497751124437781,0.004497751124437781,-172.11734400282108,-223.79482777013004,-120.4398602355121,1.0,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,26,20,2,2,False,False,193.25284941375295,71.24175847868172,338.48051326945,0.006496751624187906,0.006496751624187906,-222.06766180178073,-470.2655691092288,26.130245505667347,0.744127936031984,0.4947526236881559,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,25,20,2,2,False,False,369.23459728456015,123.25537095864487,588.2057556985951,0.0009995002498750624,0.0014992503748125937,-42.05437971544535,-772.5912468965406,688.4824874656499,0.7501249375312344,0.49725137431284355,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,27,20,2,2,False,False,45.1946458054924,-5.319787036392548,109.07385964527296,0.08395802098950525,0.1329335332333833,-95.73935301571734,-238.57282343368635,47.09411740225168,0.7521239380309845,0.495752123938031,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,26,20,2,2,False,False,124.80474872088297,-0.33216651577972406,274.2698878300664,0.04597701149425287,0.07396301849075462,-181.8961294107062,-418.3947811973281,54.60252237591568,0.7491254372813593,0.5067466266866567,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,25,20,2,2,False,False,274.1124352082329,41.30057979760382,502.9643140966744,0.014492753623188406,0.03398300849575212,-47.6926497035239,-807.8905882597735,712.5052888527257,0.7491254372813593,0.5172413793103449,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,27,20,2,2,False,False,16.192004756842774,-57.32864714193367,97.91318869762641,0.35082458770614694,0.6976511744127936,-267.13294618453995,-651.9028514923401,117.63695912326024,0.7461269365317341,0.4987506246876562,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,26,20,2,2,False,False,75.59573910763196,-60.86205493005,240.13709440787707,0.15592203898050974,0.31134432783608196,26.396303033942154,-83.4505679074553,136.2431739753396,0.2543728135932034,0.495752123938031,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oi-2_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,25,20,2,2,False,False,226.70827472285748,-23.58857336804242,458.1275972300084,0.026986506746626688,0.06046976511744128,-179.67971754105906,-1007.6805861728704,648.3211510907523,0.7616191904047976,0.5012493753123438,,,,,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,44,22,5,3,True,False,89.32558142791223,13.130439934600055,176.15219565674903,0.017991004497751123,0.03498250874562719,79.88510661581816,-43.360100376411005,168.79574271882092,0.028985507246376812,0.07096451774112944,0.17850690039595588,1.0,0.1642832429938877,0.9892802274248423,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,42,22,5,3,True,False,248.8400300408547,131.78774691952418,371.60364711751964,0.0004997501249375312,0.0004997501249375312,11.526436593005917,-318.433291509828,337.8307443327784,0.25237381309345325,0.5497251374312844,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,38,22,4,3,True,False,336.1414188792729,209.59643898313217,443.3414516220578,0.0004997501249375312,0.0004997501249375312,107.25950384719613,-708.2283563362606,799.9956582811902,0.3803098450774613,0.7296351824087957,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,44,22,5,3,True,False,17.503351091924298,-50.38514892546827,97.88565231241809,0.2928535732133933,0.6356821589205397,-26.277235300990338,-162.6106431782741,76.05133260100439,0.7416291854072964,0.5567216391804098,0.8167360764062414,1.0,0.8053473263368315,1.0,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,42,22,5,3,True,False,166.7828480682253,31.940683329339535,302.65263744410294,0.004997501249375313,0.014492753623188406,-108.43578572080648,-387.82162652086936,214.29485735985313,0.6911544227886057,0.5692153923038481,0.0836248542395469,0.5105012452465691,0.07696151924037982,0.46344659302785407,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,38,22,4,3,True,False,245.68269001065005,90.23758582457253,384.4230350277548,0.0004997501249375312,0.0004997501249375312,-1.7263823132161988,-802.1579991562916,677.1274047481419,0.6521739130434783,0.7691154422788605,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,44,22,5,3,True,False,-13.364281860419938,-79.3486731351823,69.92001837687947,0.6346826586706646,0.7236381809095452,-105.89859754866568,-304.14251263557554,43.48807592575844,0.8470764617691154,0.4062968515742129,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,42,22,5,3,True,False,132.9971252262499,-8.816039124019836,262.202777532961,0.020989505247376312,0.04897551224387806,-70.93521127541536,-316.1030782921131,265.9461734003505,0.7061469265367316,0.6766616691654173,0.18245422743173867,1.0,0.1679160419790105,1.0,,,,,False,False,False,False,False,True
eth_long_ret-5_oinone_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,38,22,4,3,True,False,223.17132573481356,61.14619610759143,351.14590821831325,0.0004997501249375312,0.0034982508745627187,-15.352587187682081,-935.9840478564288,698.5871466599065,0.6401799100449775,0.7791104447776112,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,,,,,False,False,False,False,False,True
eth_short_ret2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,137,34,32,6,True,True,-64.31282025729973,-95.7775408149531,-29.829462924184337,1.0,0.0009995002498750624,38.1286074097075,-24.255197930511812,73.35984865739829,0.006496751624187906,0.11094452773613193,1.0,1.0,1.0,1.0,0.08454106280193237,0.46982797146947913,0.0734632683658171,0.397984360217715,False,True,False,False,False,True
eth_short_ret2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,119,34,26,6,True,True,-117.70510072493703,-199.0883714048852,-39.26464903391468,0.9975012493753124,0.00399800099950025,36.665953005704814,-29.84483383561339,153.93014216608503,0.25537231384307846,0.4572713643178411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
eth_short_ret2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,91,34,21,6,True,True,-189.57056602663755,-298.0510274879439,-88.8514675845386,0.999000499750125,0.0014992503748125937,191.4313437597849,47.726709407007746,319.0972523827419,0.0004997501249375312,0.0069965017491254375,1.0,1.0,1.0,1.0,0.010351966873706004,0.0575299556901403,0.008995502248875561,0.048732778802169176,False,True,False,True,False,True
eth_short_ret2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,137,34,32,6,True,True,-45.832996080625264,-77.23796851160888,-14.92040388709174,0.9995002498750625,0.0029985007496251873,27.44418027760208,-29.232937419967723,77.34236944169139,0.1344327836081959,0.280359820089955,1.0,1.0,1.0,1.0,0.6961697722567288,1.0,0.627352990171581,1.0,False,True,False,False,False,True
eth_short_ret2_oi-1_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,119,34,26,6,True,True,-98.69312177386544,-172.50712244663907,-23.30270733612411,0.9975012493753124,0.005497251374312844,28.931719665878497,-31.351353016647717,126.9766551534648,0.2843578210894553,0.5092453773113443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
eth_short_ret2_oi-1_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,91,34,21,6,True,True,-192.50858911964275,-305.22594992283865,-87.81151746379965,0.999000499750125,0.001999000499750125,202.9513435062229,46.534613295331134,308.08935776843924,0.0004997501249375312,0.0069965017491254375,1.0,1.0,1.0,1.0,0.010351966873706004,0.0575299556901403,0.008995502248875561,0.048732778802169176,False,True,False,True,False,True
eth_short_ret2_oi-1_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,137,34,32,6,True,True,-50.60572940027702,-82.58999611282292,-22.16748007900071,0.999000499750125,0.0014992503748125937,26.311350973495223,-37.80033293815339,64.28091258689933,0.12693653173413294,0.2848575712143928,1.0,1.0,1.0,1.0,0.6961697722567288,1.0,0.627352990171581,1.0,False,True,False,False,False,True
eth_short_ret2_oi-1_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,119,34,26,6,True,True,-91.57374803328916,-169.3649834206312,-15.196009838223306,0.9880059970014993,0.01999000499750125,38.131948899649544,-29.920962557919342,145.4299246067111,0.21339330334832585,0.37881059470264866,1.0,1.0,1.0,1.0,0.9669384057971014,1.0,0.8962518740629686,1.0,False,True,False,False,False,True
eth_short_ret2_oi-1_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,91,34,21,6,True,True,-189.08040507868742,-292.7818562470929,-81.05489600574778,0.999000499750125,0.001999000499750125,189.8620627492494,15.941599031640573,298.37601179995664,0.0004997501249375312,0.02148925537231384,1.0,1.0,1.0,1.0,0.010351966873706004,0.0575299556901403,0.008995502248875561,0.048732778802169176,False,True,False,True,False,True
eth_short_ret2_oi-2_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,76,31,13,5,True,True,-64.81398038847739,-112.4762958923823,-16.243920884312416,0.993503248375812,0.011494252873563218,-10.738657313255935,-142.76918884419885,60.71488172767243,0.6896551724137931,0.7151424287856072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oi-2_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,69,31,12,5,True,True,-137.1700756707723,-262.0755901102083,-27.254661389278198,0.9835082458770614,0.029985007496251874,-134.0258263794329,-230.4596204534415,109.81223723599558,1.0,0.20539730134932535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oi-2_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,57,31,8,5,True,False,-158.37593660551755,-328.81849343370334,-0.7572190545125532,0.967016491754123,0.06196901549225387,123.08497146237553,-121.14443994219612,486.63535059545666,0.24887556221889057,0.4662668665667166,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
eth_short_ret2_oi-2_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,76,31,13,5,True,True,-54.410691676239416,-100.95825438710285,-13.140853138232375,0.9930034982508745,0.010994502748625687,-16.734974493204565,-186.6558010548999,24.63043487590498,0.6421789105447276,0.6891554222888556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oi-2_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,69,31,12,5,True,True,-121.54995484591024,-256.2878791866852,9.633174387816435,0.9765117441279361,0.05297351324337831,-100.0709054292617,-177.2791481972696,73.07584267227259,0.9965017491254373,0.1424287856071964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oi-2_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,57,31,8,5,True,False,-170.77254321538933,-353.5867953694692,-0.27133788536179626,0.9675162418790605,0.0544727636181909,115.1680773857233,-134.33422289349105,471.6817104345853,0.28285857071464265,0.4867566216891554,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
eth_short_ret2_oi-2_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,76,31,13,5,True,True,-65.47553008989661,-101.85192211818246,-30.239335906650854,0.9995002498750625,0.0009995002498750624,-48.75253891839404,-194.83494231125908,-6.656533988084694,0.8185907046476761,0.1984007996001999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oi-2_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,69,31,12,5,True,True,-123.3943003996106,-251.49435063995793,7.099072555922348,0.9635182408795602,0.06446776611694154,-117.27073978577305,-203.99364736114504,70.89632103584904,0.993503248375812,0.11044477761119441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oi-2_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,57,31,8,5,True,False,-175.1023786912703,-353.8527847645006,-8.286143748922223,0.975512243878061,0.041979010494752625,24.420506046774065,-163.455628036966,268.6849519086342,0.41379310344827586,0.8310844577711144,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
eth_short_ret2_oinone_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,439,36,90,7,True,True,-20.734200241816755,-38.13912527614518,-3.3682005279043024,0.9885057471264368,0.021989005497251374,-6.781452793781198,-27.30680704331673,6.035806510201895,0.7931034482758621,0.3853073463268366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oinone_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,338,36,66,7,True,True,-15.207477478120568,-50.167393486890745,20.15162976434459,0.7946026986506747,0.39930034982508744,-5.128351021961709,-92.01357297466186,71.212633111843,0.545727136431784,0.9065467266366817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oinone_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,198,36,42,7,True,True,-55.78318579760608,-138.74836099841283,20.36111184722852,0.928535732133933,0.1634182908545727,99.02835638972604,-43.31656746769269,227.8335289869003,0.06446776611694154,0.17041479260369816,1.0,1.0,1.0,1.0,0.42490118577075103,1.0,0.3868065967016492,1.0,False,True,False,False,False,True
eth_short_ret2_oinone_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,439,36,90,7,True,True,-30.041407688597893,-44.132036415481494,-16.46291325521459,1.0,0.0004997501249375312,-7.336266249347352,-32.95344528607315,19.4759628409517,0.688655672163918,0.6336831584207896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oinone_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,338,36,66,7,True,True,-15.34323816546738,-48.30558016370413,18.60575770217456,0.8250874562718641,0.36531734132933535,-6.96111895079908,-62.31158166292389,65.62280637654388,0.5487256371814093,0.8450774612693653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oinone_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,198,36,42,7,True,True,-59.36771130468579,-133.630154836191,20.122466850397075,0.9425287356321839,0.1089455272363818,123.00538777796096,-8.178530208935706,236.66540407699011,0.01899050474762619,0.05247376311844078,1.0,1.0,1.0,1.0,0.18357487922705315,1.0,0.15952023988005998,0.8641946107584668,False,True,False,False,False,True
eth_short_ret2_oinone_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,439,36,90,7,True,True,-35.637443992301186,-48.447873298219356,-21.850657884460933,1.0,0.0004997501249375312,-18.833184582479685,-42.612078125040945,6.032776662671349,0.9145427286356822,0.15942028985507245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oinone_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,338,36,66,7,True,True,-21.532645187605805,-52.96317121241934,11.440842619359481,0.8860569715142429,0.20889555222388806,-13.381726453258965,-80.25244807364865,67.41025913633496,0.6536731634182908,0.7126436781609196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret2_oinone_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,198,36,42,7,True,True,-63.30184176616203,-136.23501515139614,6.372735067746756,0.9615192403798101,0.07546226886556721,114.68215001553496,-33.48933818559134,244.99387579261705,0.04547726136931534,0.11044477761119441,1.0,1.0,1.0,1.0,0.32971014492753625,1.0,0.3015860490807228,1.0,False,True,False,False,False,True
eth_short_ret3_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,65,30,13,5,True,True,-84.86668262262968,-135.6070252501973,-34.197001042729184,0.9995002498750625,0.0014992503748125937,7.617940704172865,-25.951178441799005,78.18884376707038,0.4057971014492754,0.7801099450274862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
eth_short_ret3_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,59,30,12,5,True,True,-118.83832678366456,-229.8127550750274,12.78577668531755,0.975512243878061,0.06096951524237881,-81.97519661879578,-304.9730500409314,217.28796034527107,0.7481259370314842,0.6026986506746627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret3_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,49,30,10,5,True,True,-229.3635581282973,-372.69023324309717,-87.35554045907935,0.9995002498750625,0.001999000499750125,380.19580457172054,165.68304712004613,634.956297044839,0.0004997501249375312,0.0004997501249375312,1.0,1.0,1.0,1.0,0.010351966873706004,0.0575299556901403,0.008995502248875561,0.048732778802169176,False,True,False,True,False,True
eth_short_ret3_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,65,30,13,5,True,True,-56.01069964670538,-104.7820739635413,-4.180524902152738,0.9890054972513743,0.026486756621689155,-23.409206146968867,-110.59853461296309,52.8554140533733,0.7716141929035483,0.5007496251874063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret3_oi-1_entry30_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,59,30,12,5,True,True,-100.98995181471456,-216.51846578441615,20.25162508684274,0.9590204897551224,0.08045977011494253,-83.56934671849972,-293.2450743485142,159.56378808903636,0.735632183908046,0.5707146426786607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret3_oi-1_entry30_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,49,30,10,5,True,True,-242.71453900631403,-386.15129616935394,-110.5163771707062,0.9995002498750625,0.0014992503748125937,380.704976662725,176.00238049374425,604.3297325522061,0.0009995002498750624,0.0009995002498750624,1.0,1.0,1.0,1.0,0.014492753623188406,0.08054193796619642,0.012593703148425787,0.06822589032303684,False,True,False,True,False,True
eth_short_ret3_oi-1_entry60_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,65,30,13,5,True,True,-53.57285981415441,-99.49753918527972,-0.581899619455031,0.9795102448775612,0.04447776111944028,-11.772416649900968,-71.51602983434434,38.15841286633932,0.6806596701649176,0.6316841579210395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret3_oi-1_entry60_exit24h,liq_reversion,ETHUSDT,2026,monitoring_ytd,86400000,59,30,12,5,True,True,-81.3075813262692,-179.84553877109514,31.004281867875466,0.935032483758121,0.14442778610694654,-38.82378628911199,-209.82154496027184,192.34206200990656,0.7206396801599201,0.6276861569215393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
eth_short_ret3_oi-1_entry60_exit72h,liq_reversion,ETHUSDT,2026,monitoring_ytd,259200000,49,30,10,5,True,True,-233.6510049174404,-377.5882535444111,-95.58051621343716,0.9995002498750625,0.001999000499750125,364.933273618264,109.95638821708937,609.9946997564193,0.0004997501249375312,0.0004997501249375312,1.0,1.0,1.0,1.0,0.010351966873706004,0.0575299556901403,0.008995502248875561,0.048732778802169176,False,True,False,True,False,True
eth_short_ret3_oi-2_entry0_exit4h,liq_reversion,ETHUSDT,2026,monitoring_ytd,14400000,43,25,9,5,True,False,-99.71719291949002,-153.92614252264852,-39.34719285576086,1.0,0.001999000499750125,-8.843769247058816,-99.86896481403562,106.53806514345354,0.6081959020489756,0.8125937031484258,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
