date,nav,ret,basis_pnl,funding_pnl,cost,q,F_entry,margin,rebalanced,N_target,N_actual
2021-12-04,1215029.5913693958,0.00040458560816082173,260.0052288247136,144.58037933606838,0.0,14.061937740656692,56978.06,400610.9661517007,False,801919.5303038013,753886.6374808028
2021-12-05,1215416.9744007927,0.0003873830313968938,388.2501010194371,188.44077305236172,189.30784267484248,16.325723580481533,49135.66,401087.6015522616,True,802300.1462806887,690942.5917660755
2021-12-06,1215751.6868181725,0.0003347124173797201,92.89336717297793,241.81905020690598,0.0,16.325723580481533,49135.66,401087.6015522616,False,802396.1132999939,806063.5006896865
2021-12-07,1215862.543952269,0.00011085713409655728,-86.52633497648085,197.38346907308397,0.0,16.325723580481533,49135.66,401087.6015522616,False,802469.2790084976,823220.0403431788
2021-12-08,1216021.4448319934,0.0001589008797244169,-88.81193627785755,247.71281600241917,0.0,16.325723580481533,49135.66,401087.6015522616,False,802574.1535891157,825709.3866747306
2021-12-09,1216265.8063524365,0.00024436152044311164,-2.7753730086533523,247.13689345167055,0.0,16.325723580481533,49135.66,401087.6015522616,False,802735.4321926081,823789.6448389018
2021-12-10,1216253.4282214693,-1.2378130967263133e-05,-245.21236817878037,232.83423721155867,0.0,16.325723580481533,49135.66,401087.6015522616,False,802727.2626261697,776114.1240385289
2021-12-11,1216674.7901350844,0.0004213619136151392,190.521194184191,230.84071943086968,0.0,16.325723580481533,49135.66,401087.6015522616,False,803005.3614891558,769469.0647695655
2021-12-12,1216953.3698823801,0.0002785797472957056,36.73287805596466,241.84686923988713,0.0,16.325723580481533,49135.66,401087.6015522616,False,803189.224122371,806156.2307996236
2021-12-13,1216976.5051632205,2.3135280840331687e-05,-222.02984069440632,245.16512153479076,0.0,16.325723580481533,49135.66,401087.6015522616,False,803204.4934077256,817217.0717826356
2021-12-14,1217539.9619327795,0.0005634567695590667,423.65252691344824,139.8042426456009,0.0,16.325723580481533,49135.66,401087.6015522616,False,803576.3748756346,762083.6339362273
