date,nav,basis_pnl,funding_pnl,switch_cost,venue,ret
2025-09-03,1235247.8122409596,150.6941621326086,77.4874067907044,0.0,binance,0.0002281815689234063
2025-09-04,1235332.6764516775,121.29042317992078,-36.42621246206193,0.0,binance,8.486421071784571e-05
2025-09-05,1235103.5753142652,-132.31682528709516,-96.7843121251441,0.0,binance,-0.00022910113741224632
2025-09-06,1235149.3545744002,-47.781075798201265,93.56033593326242,0.0,binance,4.577926013502292e-05
2025-09-07,1235332.4874482658,-102.91308633474162,286.04596020025724,0.0,binance,0.00018313287386554294
2025-09-08,1235876.334500863,327.1165958490697,216.7304567481024,0.0,binance,0.0005438470525972079
2025-09-09,1236225.1145346672,11.026402107174357,337.75363169700785,0.0,binance,0.00034878003380424345
2025-09-10,1236355.9863431957,-264.6336505741903,395.50545910262906,0.0,binance,0.00013087180852843449
2025-09-11,1236610.584655196,-62.482945274545166,317.0812572749194,0.0,binance,0.0002545983120002784
2025-09-12,1237186.85704711,169.07149897812204,407.20089293586307,0.0,binance,0.0005762723919141572
2025-09-13,1237475.2088499155,-227.87897688349767,516.2307796891445,0.0,binance,0.0002883518028054386
2025-09-14,1237888.3408424868,169.07149897812204,244.0604935929921,0.0,binance,0.00041313199257128874
2025-09-15,1238434.8176521808,249.9317810978464,296.54502859624995,0.0,binance,0.000546476809693966
2025-09-16,1238516.4227994457,-102.91308633440734,184.51823359934065,0.0,binance,8.160514726489783e-05
2025-09-17,1238603.9588771642,-113.93948844158169,201.47556616008328,0.0,binance,8.753607771848328e-05
2025-09-18,1238921.3956961012,124.96589054875605,192.4709283885303,0.0,binance,0.00031743681893707255
2025-09-19,1238970.5389384783,40.43014106019645,8.713101317042472,0.0,binance,4.914324237708934e-05
2025-09-20,1238873.2968942325,-84.53574948889388,-12.706294756890117,0.0,binance,-9.724204424582422e-05
2025-09-21,1238978.4448069679,14.701869476009623,90.44604325913716,0.0,binance,0.00010514791273535229
2025-09-22,1238882.3055224589,-62.482945274545166,-33.65633923450038,0.0,binance,-9.61392845090013e-05
2025-09-23,1239020.0633127815,88.2112168583977,49.54657346423938,0.0,binance,0.00013775779032264835
2025-09-24,1238909.7692668159,-80.86028212005861,-29.433763845652642,0.0,binance,-0.00011029404596565291
2025-09-25,1238917.6412978503,110.26402107274643,-102.39199003836964,0.0,binance,7.872031034436077e-06
2025-09-26,1238773.0508531632,-385.9240737544454,241.33362906737796,0.0,binance,-0.00014459044468705543
