ts,entry_ts,exit_ts,oi_chg_24h,horizon,gross_ret,net_bp,year
1742082900000,1742082960000,1742169360000,neg3pct,24h,-0.02130366979548992,-227.0366979548992,2025
1742514900000,1742514960000,1742601360000,neg3pct,24h,-0.0031930306262778485,-45.93030626277849,2025
1743033300000,1743033360000,1743119760000,neg3pct,24h,0.0036686454559791137,22.686454559791137,2025
1743292500000,1743292560000,1743378960000,neg3pct,24h,-0.004102358069302037,-55.023580693020364,2025
1744070100000,1744070160000,1744156560000,neg3pct,24h,-0.03559102047728513,-369.9102047728513,2025
1744588500000,1744588560000,1744674960000,neg3pct,24h,0.00932429043928873,79.2429043928873,2025
1745452500000,1745452560000,1745538960000,neg3pct,24h,0.0027702341494708627,13.702341494708627,2025
1748044500000,1748044560000,1748130960000,neg3pct,24h,0.006720126179899699,53.201261798996995,2025
1748390100000,1748390160000,1748476560000,neg3pct,24h,-0.011038905601521654,-124.38905601521654,2025
1748649300000,1748649360000,1748735760000,neg3pct,24h,0.005363513110703044,39.635131107030446,2025
1749772500000,1749772560000,1749858960000,neg3pct,24h,0.0014145728405794422,0.14572840579442214,2025
1750722900000,1750722960000,1750809360000,neg3pct,24h,0.004554916474231119,31.54916474231119,2025
1751068500000,1751068560000,1751154960000,neg3pct,24h,0.0022548641241117995,8.548641241117995,2025
1751673300000,1751673360000,1751759760000,neg3pct,24h,0.0018767809038930938,4.767809038930938,2025
1752623700000,1752623760000,1752710160000,neg3pct,24h,0.007786127879758409,63.86127879758409,2025
1753314900000,1753314960000,1753401360000,neg3pct,24h,-0.0023219200388787664,-37.21920038878766,2025
1754178900000,1754178960000,1754265360000,neg3pct,24h,0.014829067995076217,134.29067995076218,2025
1755302100000,1755302160000,1755388560000,neg3pct,24h,0.0014538368409422464,0.5383684094224641,2025
1756166100000,1756166160000,1756252560000,neg3pct,24h,0.014632596559705835,132.32596559705834,2025
1758153300000,1758153360000,1758239760000,neg3pct,24h,0.006220666053022628,48.20666053022627,2025
1758844500000,1758844560000,1758930960000,neg3pct,24h,0.006632035459025687,52.32035459025687,2025
1759881300000,1759881360000,1759967760000,neg3pct,24h,0.014964597398320567,135.64597398320566,2025
1760140500000,1760140560000,1760226960000,neg3pct,24h,-0.020062250550493932,-214.6225055049393,2025
1761177300000,1761177360000,1761263760000,neg3pct,24h,0.022498889138845568,210.98889138845567,2025
1761609300000,1761609360000,1761695760000,neg3pct,24h,-0.011348973940982887,-127.48973940982887,2025
1763769300000,1763769360000,1763855760000,neg3pct,24h,-0.0037438998427398174,-51.438998427398175,2025
1764028500000,1764028560000,1764114960000,neg3pct,24h,-0.010490457502711381,-118.90457502711381,2025
1764114900000,1764114960000,1764201360000,neg3pct,24h,0.035870695539440556,344.70695539440555,2025
1765410900000,1765410960000,1765497360000,neg3pct,24h,0.005478721957851818,40.787219578518176,2025
1765929300000,1765929360000,1766015760000,neg3pct,24h,-0.020122915157561816,-215.22915157561815,2025
1767743700000,1767743760000,1767830160000,neg3pct,24h,-0.025229225596413607,-266.2922559641361,2026
1768262100000,1768262160000,1768348560000,neg3pct,24h,0.04527260149169132,438.72601491691324,2026
1769817300000,1769817360000,1769903760000,neg3pct,24h,-0.0658410122518378,-672.4101225183781,2026
1769903700000,1769903760000,1769990160000,neg3pct,24h,-0.022097467294197704,-234.97467294197705,2026
1769990100000,1769990160000,1770076560000,neg3pct,24h,0.023797733561562895,223.97733561562896,2026
1770422100000,1770422160000,1770508560000,neg3pct,24h,-0.017953306090966015,-193.53306090966015,2026
1770508500000,1770508560000,1770594960000,neg3pct,24h,0.017416677735875297,160.16677735875297,2026
1772582100000,1772582160000,1772668560000,neg3pct,24h,0.06411447768019429,627.144776801943,2026
1772754900000,1772754960000,1772841360000,neg3pct,24h,-0.038789044244614046,-401.89044244614047,2026
1773878100000,1773878160000,1773964560000,neg3pct,24h,-0.01874655239448053,-201.4655239448053,2026
1774914900000,1774914960000,1775001360000,neg3pct,24h,0.0227866847337308,213.866847337308,2026
1775606100000,1775606160000,1775692560000,neg3pct,24h,-0.012154924919333232,-135.54924919333232,2026
1776038100000,1776038160000,1776124560000,neg3pct,24h,0.053345791380482455,519.4579138048246,2026
1776556500000,1776556560000,1776642960000,neg3pct,24h,-0.02417643125054525,-255.7643125054525,2026
1776988500000,1776988560000,1777074960000,neg3pct,24h,-0.010273341994619045,-116.73341994619045,2026
1778111700000,1778111760000,1778198160000,neg3pct,24h,-0.017417317804314658,-188.17317804314658,2026
1778889300000,1778889360000,1778975760000,neg3pct,24h,-0.011831543702235048,-132.31543702235047,2026
