ts,rate,interval_hours,pctile,decile,fwd_ret_8h,fwd_ret_24h,fwd_ret_72h
1663516800000,6.342e-05,8.0,70.0,6,-0.05758282121918479,-0.05233453415271605,-0.05175531539167899
1663545600018,-0.00010281,8.0,15.555555555555555,1,-0.02484672233131968,0.03233446761306569,-0.06503620201172255
1663574400006,-4.91e-06,8.0,38.51851851851852,3,0.031190672006025988,0.04321960292998628,-0.01774747699899304
1663603200010,-9.737e-05,8.0,17.037037037037038,1,0.026617273276138498,0.02617004941823642,-0.05275750777051447
1663632000007,-0.00010865,8.0,14.074074074074074,1,-0.014564516597450061,-0.04134841576394743,-0.03786338686724933
1663660800001,-0.00012011,8.0,13.333333333333334,1,0.014337709797680676,-0.02018036337916107,-0.01909729896998369
1663689600000,2.77e-06,8.0,41.85185185185185,4,-0.040930617700040806,-0.024907025393689275,-0.05935847521645654
1663718400001,-3.849e-05,8.0,30.37037037037037,3,0.007194952929860499,-0.05525723850132902,0.0058241250558555
1663747200005,-2.285e-05,8.0,33.33333333333333,3,0.009444532172317777,-0.03904892959462192,-0.005519336476497605
1663776000000,-7.656e-05,8.0,22.59259259259259,2,-0.07078208919645712,-0.05333611435978047,-0.0020187272334498685
1663804800000,-0.00024234,8.0,6.296296296296296,0,0.02447471160244019,0.062337162600909046,0.05644495394457305
1663833600000,-0.00023437,8.0,6.666666666666667,0,-0.005563641485515802,0.041785999342692115,0.0426702349093071
1663862400011,-0.00013047,8.0,12.592592592592592,1,0.04275945641824652,0.019019066279518215,0.031680083095299905
1663891200023,-1.456e-05,8.0,36.666666666666664,3,0.004656006399178958,0.002180852268010902,-0.02414029898050818
1663920000004,-4.759e-05,8.0,28.51851851851852,2,-0.027295807231811464,-0.006617393002538718,-0.026522150615169604
1663948800005,-5.042e-05,8.0,27.40740740740741,2,0.025528957528957452,0.03453281853281864,0.021714285714285575
1663977600000,1.491e-05,8.0,49.25925925925926,4,-0.0041639684953992395,-0.007710495007755669,0.005511799165700548
1664006400005,4.468e-05,8.0,64.44444444444444,6,0.012997814794371454,0.007515897559979834,0.045556622534082436
1664035200000,-8.115e-05,8.0,22.59259259259259,2,-0.016346699310303747,-0.021370137043561388,0.019772788343833003
1664064000010,1.22e-06,8.0,42.96296296296296,4,0.011116844485589805,-0.018697545947094385,0.008483707941904006
1664092800000,-4.292e-05,8.0,30.37037037037037,3,-0.01604538938962985,-0.027347707640697383,-0.03713404429368017
1664121600003,4.49e-06,8.0,44.074074074074076,4,-0.013660389446948584,0.009175571471065957,0.016253651541846992
1664150400001,4.23e-06,8.0,43.7037037037037,4,0.0022038695309236633,0.03263273480876605,0.03410971403826224
1664179200006,0.0001,8.0,83.7037037037037,8,0.020902293928381166,0.06693517896962264,0.017291266405870198
1664208000000,-1.379e-05,8.0,36.666666666666664,3,0.00926597738678292,0.032566962936090516,0.003453957313017897
1664236800026,2.194e-05,8.0,52.59259259259259,5,0.035495514385418314,-0.004777666282256843,-8.23735565906869e-05
1664265600004,1.777e-05,8.0,51.11111111111111,5,-0.011983106495610296,-0.0721662158839439,-0.030800271915995214
1664294400006,1.303e-05,8.0,48.888888888888886,4,-0.027235930054676838,-0.024747293607864096,-0.012970187599271044
1664323200011,-1.018e-05,8.0,38.51851851851852,3,-0.03462001504890899,0.006237772761474858,-0.0013167795334838583
1664352000000,-2.348e-05,8.0,32.96296296296296,3,0.038511601805158335,0.02763076875112036,0.03561991909523843
1664380800000,-7.573e-05,8.0,23.333333333333332,2,0.0036700690483337794,-0.003534974482137576,-0.007797958570999741
1664409600010,6.004e-05,8.0,70.74074074074073,7,-0.0140956710960225,-0.001510517539202394,-0.019928362584031745
1664438400000,0.0001,8.0,83.33333333333334,8,0.007015867237037732,0.016496768908710324,-0.006029853463183743
1664467200000,2.149e-05,8.0,52.59259259259259,5,0.005709164036785674,0.015666307647116406,-0.026278724702302525
1664496000006,1.17e-05,8.0,47.03703703703704,4,0.0036846480487093825,-0.006006275884278045,-0.04426071131681231
1664524800002,7.176e-05,8.0,76.29629629629629,7,0.006193151717293732,-0.008580872861310707,-0.03656944164633369
1664553600007,0.0001,8.0,82.96296296296296,8,-0.015750951063782437,-0.019636778915676056,-0.02177250109381601
1664582400008,8.185e-05,8.0,79.25925925925927,7,0.0010849500847618376,-0.012514597852702924,-0.00327745338105101
1664611200011,6.857e-05,8.0,72.96296296296296,7,-0.005027508297646643,-0.01369770224807898,0.0161211418765852
