variant,symbol,direction,ret_threshold,oi_threshold,entry_delay_min,exit_hold_h,n_events,mean_net_bp,median_net_bp,win_rate,std_bp,t_stat,null_percentile,edge_vs_null_bp,significant,year_breakdown
eth_long_ret-2_oinone_entry60_exit72h,ETHUSDT,long,-0.02,,60,72,1080,51.84006459435456,54.61791394843442,0.5324074074074074,854.3951251536035,1.9939701380492922,91.0,27.72654030542653,False,"{""2021"": {""n"": 335, ""mean_bp"": 200.06272080440593}, ""2022"": {""n"": 243, ""mean_bp"": -73.95625199053539}, ""2023"": {""n"": 78, ""mean_bp"": 80.2670722485941}, ""2024"": {""n"": 158, ""mean_bp"": 81.50616776141051}, ""2025"": {""n"": 181, ""mean_bp"": -17.63921418064516}, ""2026"": {""n"": 85, ""mean_bp"": -105.98212763375754}}"
eth_long_ret-3_oi-1_entry0_exit4h,ETHUSDT,long,-0.03,-0.01,0,4,130,-14.863887481798393,1.8762796123890215,0.5076923076923077,260.70565293327735,-0.6500602897368939,48.0,-0.9587956624220766,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 36.502295377334136}, ""2024"": {""n"": 45, ""mean_bp"": 23.944107311075662}, ""2025"": {""n"": 49, ""mean_bp"": -80.51382217404554}, ""2026"": {""n"": 16, ""mean_bp"": 12.83382358433455}}"
eth_long_ret-3_oi-1_entry0_exit24h,ETHUSDT,long,-0.03,-0.01,0,24,130,76.3663703649731,40.32376510031145,0.5461538461538461,411.3804066148664,2.116558236466453,100.0,78.51059799083123,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 64.18466140030787}, ""2024"": {""n"": 45, ""mean_bp"": 150.47608604199996}, ""2025"": {""n"": 49, ""mean_bp"": 46.90585819560216}, ""2026"": {""n"": 16, ""mean_bp"": -26.617250252135022}}"
eth_long_ret-3_oi-1_entry0_exit72h,ETHUSDT,long,-0.03,-0.01,0,72,130,104.63441267946789,96.44683725829785,0.5615384615384615,657.9582679006172,1.8132090100102078,98.0,90.81034694671062,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 194.6524874826191}, ""2024"": {""n"": 45, ""mean_bp"": 134.1889759708241}, ""2025"": {""n"": 49, ""mean_bp"": 89.35226657260044}, ""2026"": {""n"": 16, ""mean_bp"": -44.20881762912895}}"
eth_long_ret-3_oi-1_entry30_exit4h,ETHUSDT,long,-0.03,-0.01,30,4,130,-9.815701387264342,2.6360924279140843,0.5,229.47751490232886,-0.4877001350931372,61.5,3.541415653460641,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 35.15825999571676}, ""2024"": {""n"": 45, ""mean_bp"": -10.270429577591491}, ""2025"": {""n"": 49, ""mean_bp"": -31.618242122380508}, ""2026"": {""n"": 16, ""mean_bp"": 2.016050920597621}}"
eth_long_ret-3_oi-1_entry30_exit24h,ETHUSDT,long,-0.03,-0.01,30,24,130,62.75353052088081,90.95132534518504,0.6,402.5583084316236,1.777383098038085,99.5,68.07173885271123,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 47.182176311743994}, ""2024"": {""n"": 45, ""mean_bp"": 109.64793096560659}, ""2025"": {""n"": 49, ""mean_bp"": 69.75422684508652}, ""2026"": {""n"": 16, ""mean_bp"": -71.11241046136948}}"
eth_long_ret-3_oi-1_entry30_exit72h,ETHUSDT,long,-0.03,-0.01,30,72,130,114.4272369606298,115.63781306326248,0.5769230769230769,659.8220995782547,1.9773075746916917,97.0,99.1491280976213,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 200.9325521193559}, ""2024"": {""n"": 45, ""mean_bp"": 117.40444403781929}, ""2025"": {""n"": 49, ""mean_bp"": 133.76309083581816}, ""2026"": {""n"": 16, ""mean_bp"": -61.293854385137685}}"
eth_long_ret-3_oi-1_entry60_exit4h,ETHUSDT,long,-0.03,-0.01,60,4,130,-29.112593461299905,-15.427031324716665,0.4461538461538462,243.12537761710277,-1.3652817303898346,7.000000000000001,-17.969445651008872,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 27.6639164753263}, ""2024"": {""n"": 45, ""mean_bp"": -8.165360677697944}, ""2025"": {""n"": 49, ""mean_bp"": -82.45927857456068}, ""2026"": {""n"": 16, ""mean_bp"": 4.376900073397978}}"
eth_long_ret-3_oi-1_entry60_exit24h,ETHUSDT,long,-0.03,-0.01,60,24,130,40.83849722160406,33.8386240629669,0.5230769230769231,402.47602599698877,1.1569148948613588,92.5,45.995509828185675,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 32.032621686486756}, ""2024"": {""n"": 45, ""mean_bp"": 103.25591395923502}, ""2025"": {""n"": 49, ""mean_bp"": 29.263504080497707}, ""2026"": {""n"": 16, ""mean_bp"": -88.25472643944823}}"
eth_long_ret-3_oi-1_entry60_exit72h,ETHUSDT,long,-0.03,-0.01,60,72,130,90.19778195667767,84.43708343628244,0.5538461538461539,629.5457324508932,1.633579406297958,91.5,70.74723679928081,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 172.03409134201453}, ""2024"": {""n"": 45, ""mean_bp"": 110.63451979704807}, ""2025"": {""n"": 49, ""mean_bp"": 88.26059088709262}, ""2026"": {""n"": 16, ""mean_bp"": -63.643282300431}}"
eth_long_ret-3_oi-2_entry0_exit4h,ETHUSDT,long,-0.03,-0.02,0,4,84,-3.0098460126283433,19.013567032037507,0.5357142857142857,250.15530065836606,-0.11027427479433755,76.0,9.899904208193448,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 45.55057537199943}, ""2024"": {""n"": 27, ""mean_bp"": 28.440034684949616}, ""2025"": {""n"": 30, ""mean_bp"": -58.951306019209746}, ""2026"": {""n"": 7, ""mean_bp"": -23.31147548830233}}"
eth_long_ret-3_oi-2_entry0_exit24h,ETHUSDT,long,-0.03,-0.02,0,24,84,62.845659240934616,28.19931454560566,0.5357142857142857,362.3682382720254,1.589515637155757,96.0,66.2766128110164,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 71.57818654519915}, ""2024"": {""n"": 27, ""mean_bp"": 130.59535687722158}, ""2025"": {""n"": 30, ""mean_bp"": 30.626523643283473}, ""2026"": {""n"": 7, ""mean_bp"": -85.34267137842343}}"
eth_long_ret-3_oi-2_entry0_exit72h,ETHUSDT,long,-0.03,-0.02,0,72,84,105.96694981365715,83.42011757036484,0.5595238095238095,594.4145498747773,1.6338818381446754,95.0,96.77105137233863,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 203.8478936476671}, ""2024"": {""n"": 27, ""mean_bp"": 145.14834587942647}, ""2025"": {""n"": 30, ""mean_bp"": 109.53881722253263}, ""2026"": {""n"": 7, ""mean_bp"": -340.1291348609479}}"
eth_long_ret-3_oi-2_entry30_exit4h,ETHUSDT,long,-0.03,-0.02,30,4,84,-12.427549068495548,-0.16258124551681163,0.5,228.9835046647929,-0.4974173523331098,52.5,2.3515984745881706,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 33.575539202241664}, ""2024"": {""n"": 27, ""mean_bp"": 0.7440974400859933}, ""2025"": {""n"": 30, ""mean_bp"": -37.26524325891874}, ""2026"": {""n"": 7, ""mean_bp"": -88.22260555903131}}"
eth_long_ret-3_oi-2_entry30_exit24h,ETHUSDT,long,-0.03,-0.02,30,24,84,50.35659731582797,53.620365189396956,0.5952380952380952,352.4712433274391,1.3093999769270104,95.5,56.044267469749705,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 45.47548366688171}, ""2024"": {""n"": 27, ""mean_bp"": 110.2958635381123}, ""2025"": {""n"": 30, ""mean_bp"": 38.09828122384452}, ""2026"": {""n"": 7, ""mean_bp"": -114.3560358646362}}"
eth_long_ret-3_oi-2_entry30_exit72h,ETHUSDT,long,-0.03,-0.02,30,72,84,112.25876267335393,61.20107116563257,0.5476190476190477,604.5419767033791,1.7018976256305087,95.5,103.3827635865663,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 197.3830339243974}, ""2024"": {""n"": 27, ""mean_bp"": 145.5001176301907}, ""2025"": {""n"": 30, ""mean_bp"": 143.22215000366356}, ""2026"": {""n"": 7, ""mean_bp"": -391.87032715018137}}"
eth_long_ret-3_oi-2_entry60_exit4h,ETHUSDT,long,-0.03,-0.02,60,4,84,-34.621135547478254,-22.275907350843717,0.44047619047619047,236.3153216661052,-1.3427311709886587,6.0,-22.529437890458134,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 24.664228122768982}, ""2024"": {""n"": 27, ""mean_bp"": 7.385273841036161}, ""2025"": {""n"": 30, ""mean_bp"": -103.07162553178553}, ""2026"": {""n"": 7, ""mean_bp"": -72.67336802828042}}"
eth_long_ret-3_oi-2_entry60_exit24h,ETHUSDT,long,-0.03,-0.02,60,24,84,25.151195048831863,10.99821815634129,0.5119047619047619,354.03117959874885,0.6511135841792274,80.5,31.43463152114735,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 28.9082889048042}, ""2024"": {""n"": 27, ""mean_bp"": 101.64588300749008}, ""2025"": {""n"": 30, ""mean_bp"": -17.77045789290042}, ""2026"": {""n"": 7, ""mean_bp"": -96.68435691563248}}"
eth_long_ret-3_oi-2_entry60_exit72h,ETHUSDT,long,-0.03,-0.02,60,72,84,84.69022833867754,55.87281363198483,0.5476190476190477,581.7338180284333,1.3342850972645874,88.0,69.40453505025886,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 169.42813961960923}, ""2024"": {""n"": 27, ""mean_bp"": 147.63817216384874}, ""2025"": {""n"": 30, ""mean_bp"": 92.03434831165067}, ""2026"": {""n"": 7, ""mean_bp"": -431.6921013881011}}"
eth_long_ret-3_oinone_entry0_exit4h,ETHUSDT,long,-0.03,,0,4,484,24.701528434249408,23.363725886720985,0.5330578512396694,507.05644107336263,1.0717418842035007,100.0,36.52691648641146,True,"{""2021"": {""n"": 178, ""mean_bp"": 90.80148945939101}, ""2022"": {""n"": 113, ""mean_bp"": -36.82728333599164}, ""2023"": {""n"": 26, ""mean_bp"": 54.66726276787561}, ""2024"": {""n"": 63, ""mean_bp"": 26.320047310716173}, ""2025"": {""n"": 74, ""mean_bp"": -72.37358519038148}, ""2026"": {""n"": 30, ""mean_bp"": 74.34970489735024}}"
eth_long_ret-3_oinone_entry0_exit24h,ETHUSDT,long,-0.03,,0,24,484,55.82911117377221,32.91618250431296,0.5330578512396694,761.7390885600223,1.6124161990227286,99.5,57.54474551810457,True,"{""2021"": {""n"": 178, ""mean_bp"": 149.00615839033136}, ""2022"": {""n"": 113, ""mean_bp"": -94.22323652983367}, ""2023"": {""n"": 26, ""mean_bp"": 115.3547473392464}, ""2024"": {""n"": 63, ""mean_bp"": 108.98577602329296}, ""2025"": {""n"": 74, ""mean_bp"": 15.351031526831548}, ""2026"": {""n"": 30, ""mean_bp"": 4.803856307485707}}"
eth_long_ret-3_oinone_entry0_exit72h,ETHUSDT,long,-0.03,,0,72,484,128.5646507812336,126.00748177999456,0.5723140495867769,973.2576991917135,2.9061391649263424,100.0,106.33888962564625,True,"{""2021"": {""n"": 178, ""mean_bp"": 362.75537824000156}, ""2022"": {""n"": 113, ""mean_bp"": -146.75093361188877}, ""2023"": {""n"": 26, ""mean_bp"": 277.3192614605939}, ""2024"": {""n"": 63, ""mean_bp"": 70.83166757185309}, ""2025"": {""n"": 74, ""mean_bp"": 29.376039742469636}, ""2026"": {""n"": 30, ""mean_bp"": 13.038878453176478}}"
eth_long_ret-3_oinone_entry30_exit4h,ETHUSDT,long,-0.03,,30,4,484,15.419916778714752,8.28664254425694,0.518595041322314,306.2482621699447,1.1077227564591792,100.0,28.150080004094583,True,"{""2021"": {""n"": 178, ""mean_bp"": 46.2505884174923}, ""2022"": {""n"": 113, ""mean_bp"": -14.314960080300281}, ""2023"": {""n"": 26, ""mean_bp"": 36.188296344633684}, ""2024"": {""n"": 63, ""mean_bp"": 17.448886039908132}, ""2025"": {""n"": 74, ""mean_bp"": -31.27218558978135}, ""2026"": {""n"": 30, ""mean_bp"": 37.4063893275792}}"
eth_long_ret-3_oinone_entry30_exit24h,ETHUSDT,long,-0.03,,30,24,484,28.84165692010264,52.04485632234258,0.5433884297520661,637.4866145982559,0.9953408239671517,93.0,29.88690333003602,False,"{""2021"": {""n"": 178, ""mean_bp"": 66.54233745290179}, ""2022"": {""n"": 113, ""mean_bp"": -71.86518107769864}, ""2023"": {""n"": 26, ""mean_bp"": 85.38369677635518}, ""2024"": {""n"": 63, ""mean_bp"": 92.32450814714095}, ""2025"": {""n"": 74, ""mean_bp"": 33.25456945944744}, ""2026"": {""n"": 30, ""mean_bp"": -8.722230832037372}}"
eth_long_ret-3_oinone_entry30_exit72h,ETHUSDT,long,-0.03,,30,72,484,117.1312061121259,142.98427412341732,0.5847107438016529,930.853858720492,2.768304079448988,100.0,92.77097601048541,True,"{""2021"": {""n"": 178, ""mean_bp"": 306.3981005516885}, ""2022"": {""n"": 113, ""mean_bp"": -122.31563226360207}, ""2023"": {""n"": 26, ""mean_bp"": 261.8014534852419}, ""2024"": {""n"": 63, ""mean_bp"": 66.04071863353009}, ""2025"": {""n"": 74, ""mean_bp"": 68.74839790174516}, ""2026"": {""n"": 30, ""mean_bp"": -2.6825401134135745}}"
eth_long_ret-3_oinone_entry60_exit4h,ETHUSDT,long,-0.03,,60,4,484,14.307269232608423,4.513626348217738,0.5103305785123967,292.83714512990383,1.0748633783386887,100.0,25.862647580071595,True,"{""2021"": {""n"": 178, ""mean_bp"": 53.35260079984467}, ""2022"": {""n"": 113, ""mean_bp"": -4.607663716841636}, ""2023"": {""n"": 26, ""mean_bp"": 30.857107736610086}, ""2024"": {""n"": 63, ""mean_bp"": -2.847401242931856}, ""2025"": {""n"": 74, ""mean_bp"": -44.725792463746025}, ""2026"": {""n"": 30, ""mean_bp"": 21.181049522775933}}"
eth_long_ret-3_oinone_entry60_exit24h,ETHUSDT,long,-0.03,,60,24,484,25.373020734788096,43.04937035253543,0.5371900826446281,628.257108970981,0.8885000236282586,94.5,27.51493624867371,False,"{""2021"": {""n"": 178, ""mean_bp"": 84.22551859285053}, ""2022"": {""n"": 113, ""mean_bp"": -61.72451125126044}, ""2023"": {""n"": 26, ""mean_bp"": 73.57977824262251}, ""2024"": {""n"": 63, ""mean_bp"": 63.49284739044857}, ""2025"": {""n"": 74, ""mean_bp"": 7.160921743337977}, ""2026"": {""n"": 30, ""mean_bp"": -72.65874438036595}}"
eth_long_ret-3_oinone_entry60_exit72h,ETHUSDT,long,-0.03,,60,72,484,111.23986311948838,117.52592081359106,0.5702479338842975,940.2204512893709,2.602875724807594,99.5,91.09652097047346,True,"{""2021"": {""n"": 178, ""mean_bp"": 297.0709549444005}, ""2022"": {""n"": 113, ""mean_bp"": -100.31393299394686}, ""2023"": {""n"": 26, ""mean_bp"": 237.09083371532554}, ""2024"": {""n"": 63, ""mean_bp"": 55.128522743344824}, ""2025"": {""n"": 74, ""mean_bp"": 55.806503303481236}, ""2026"": {""n"": 30, ""mean_bp"": -49.00672186139098}}"
eth_long_ret-5_oi-1_entry0_exit4h,ETHUSDT,long,-0.05,-0.01,0,4,37,67.05641779278119,61.62019930821285,0.6756756756756757,189.75518641852344,2.1495500242418415,100.0,79.28486174456383,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 157.84769179020694}, ""2024"": {""n"": 10, ""mean_bp"": 136.26589813533562}, ""2025"": {""n"": 18, ""mean_bp"": 10.440472419880335}, ""2026"": {""n"": 2, ""mean_bp"": -87.21693455487332}}"
eth_long_ret-5_oi-1_entry0_exit24h,ETHUSDT,long,-0.05,-0.01,0,24,37,194.25737179859948,197.7767712161367,0.7837837837837838,371.5730915711536,3.1800512179565583,100.0,197.16463364967737,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 183.1668499706882}, ""2024"": {""n"": 10, ""mean_bp"": 218.73669792924312}, ""2025"": {""n"": 18, ""mean_bp"": 220.91667265435672}, ""2026"": {""n"": 2, ""mean_bp"": -129.2561401587443}}"
eth_long_ret-5_oi-1_entry0_exit72h,ETHUSDT,long,-0.05,-0.01,0,72,37,364.98723803065303,317.0249098507834,0.8108108108108109,611.4019231605193,3.6312131372655387,100.0,359.94067546360213,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 476.126369096862}, ""2024"": {""n"": 10, ""mean_bp"": 144.01303956103078}, ""2025"": {""n"": 18, ""mean_bp"": 479.9827938201027}, ""2026"": {""n"": 2, ""mean_bp"": 45.911269541985064}}"
eth_long_ret-5_oi-1_entry30_exit4h,ETHUSDT,long,-0.05,-0.01,30,4,37,21.362039759182412,21.928936867724026,0.6486486486486487,179.2480900758311,0.7249182680993935,93.5,35.32731527090131,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 107.16723059874896}, ""2024"": {""n"": 10, ""mean_bp"": 64.69533907421966}, ""2025"": {""n"": 18, ""mean_bp"": -22.80354982764249}, ""2026"": {""n"": 2, ""mean_bp"": -98.13231847306245}}"
eth_long_ret-5_oi-1_entry30_exit24h,ETHUSDT,long,-0.05,-0.01,30,24,37,140.68536384202088,135.14775151827487,0.7027027027027027,399.6179348318028,2.141434568245291,99.5,150.43003608920296,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 144.92419979734785}, ""2024"": {""n"": 10, ""mean_bp"": 147.93757875111513}, ""2025"": {""n"": 18, ""mean_bp"": 172.38506469252263}, ""2026"": {""n"": 2, ""mean_bp"": -195.70894420161122}}"
eth_long_ret-5_oi-1_entry30_exit72h,ETHUSDT,long,-0.05,-0.01,30,72,37,299.8146258638977,382.8970206453215,0.7567567567567568,651.5119304719194,2.7991830800693203,100.0,303.12147020808465,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 436.9932286092809}, ""2024"": {""n"": 10, ""mean_bp"": 84.37882898066206}, ""2025"": {""n"": 18, ""mean_bp"": 406.41050519562646}, ""2026"": {""n"": 2, ""mean_bp"": -62.49441331432507}}"
eth_long_ret-5_oi-1_entry60_exit4h,ETHUSDT,long,-0.05,-0.01,60,4,37,-12.249769275907733,-8.184114323694246,0.4864864864864865,226.75990596593113,-0.32859617417324566,48.5,-1.2808788280958385,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 72.279171007411}, ""2024"": {""n"": 10, ""mean_bp"": 97.40907209745555}, ""2025"": {""n"": 18, ""mean_bp"": -78.43485130252515}, ""2026"": {""n"": 2, ""mean_bp"": -260.729528894783}}"
eth_long_ret-5_oi-1_entry60_exit24h,ETHUSDT,long,-0.05,-0.01,60,24,37,99.38740658584769,63.175963352196234,0.5945945945945946,427.58415232382794,1.4138737122933802,99.0,102.96194400820796,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 71.31976933123528}, ""2024"": {""n"": 10, ""mean_bp"": 130.12316335613417}, ""2025"": {""n"": 18, ""mean_bp"": 107.61095377064933}, ""2026"": {""n"": 2, ""mean_bp"": -30.06657153765623}}"
eth_long_ret-5_oi-1_entry60_exit72h,ETHUSDT,long,-0.05,-0.01,60,72,37,261.0771612208476,310.0579151973222,0.7297297297297297,652.9922546636337,2.431989602401698,100.0,252.05859285829322,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 346.0847024292296}, ""2024"": {""n"": 10, ""mean_bp"": 93.19898935893391}, ""2025"": {""n"": 18, ""mean_bp"": 363.48975652063734}, ""2026"": {""n"": 2, ""mean_bp"": -118.77173139702865}}"
eth_long_ret-5_oi-2_entry0_exit4h,ETHUSDT,long,-0.05,-0.02,0,4,29,92.83335278689397,79.0513521429277,0.7586206896551724,193.50289746441777,2.5835422151661134,100.0,106.64337043394772,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 158.43462997707846}, ""2024"": {""n"": 9, ""mean_bp"": 131.97566825379752}, ""2025"": {""n"": 11, ""mean_bp"": 67.24279463860589}, ""2026"": {""n"": 2, ""mean_bp"": -172.16346716423345}}"
eth_long_ret-5_oi-2_entry0_exit24h,ETHUSDT,long,-0.05,-0.02,0,24,29,185.8935337952951,184.0292510676862,0.8275862068965517,404.6756233862571,2.4737524531167208,100.0,189.28805747064754,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 183.92094709811172}, ""2024"": {""n"": 9, ""mean_bp"": 229.28663935719837}, ""2025"": {""n"": 11, ""mean_bp"": 225.82012906959565}, ""2026"": {""n"": 2, ""mean_bp"": -222.0676618017807}}"
eth_long_ret-5_oi-2_entry0_exit72h,ETHUSDT,long,-0.05,-0.02,0,72,29,355.571172738748,290.1543330426477,0.8275862068965517,626.950560119671,3.054163258899959,100.0,337.8389750505118,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 476.51534569075505}, ""2024"": {""n"": 9, ""mean_bp"": 188.9396541952485}, ""2025"": {""n"": 11, ""mean_bp"": 487.24090089143317}, ""2026"": {""n"": 2, ""mean_bp"": -42.075103987298405}}"
eth_long_ret-5_oi-2_entry30_exit4h,ETHUSDT,long,-0.05,-0.02,30,4,29,35.61543018262742,21.928936867724026,0.7241379310344828,171.38274360107476,1.1191031091022772,98.5,50.30910310754468,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 102.44027139919649}, ""2024"": {""n"": 9, ""mean_bp"": 46.85426041069591}, ""2025"": {""n"": 11, ""mean_bp"": 7.794671713853457}, ""2026"": {""n"": 2, ""mean_bp"": -95.83207852341556}}"
eth_long_ret-5_oi-2_entry30_exit24h,ETHUSDT,long,-0.05,-0.02,30,24,29,124.69383545700579,122.87409168978704,0.7241379310344828,407.2138369675542,1.649003038232199,100.0,128.7135518382747,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 140.66882672678864}, ""2024"": {""n"": 9, ""mean_bp"": 150.9666637399632}, ""2025"": {""n"": 11, ""mean_bp"": 148.77908884506948}, ""2026"": {""n"": 2, ""mean_bp"": -181.91525489489257}}"
eth_long_ret-5_oi-2_entry30_exit72h,ETHUSDT,long,-0.05,-0.02,30,72,29,284.61512034978585,382.8970206453215,0.7586206896551724,653.6864657190902,2.3447010303325873,100.0,274.3093913206287,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 432.0821785114886}, ""2024"": {""n"": 9, ""mean_bp"": 117.49288216309722}, ""2025"": {""n"": 11, ""mean_bp"": 387.93076109963454}, ""2026"": {""n"": 2, ""mean_bp"": -47.70553550024249}}"
eth_long_ret-5_oi-2_entry60_exit4h,ETHUSDT,long,-0.05,-0.02,60,4,29,-3.400165998304797,0.43438591489210054,0.5172413793103449,251.35579367553987,-0.07284675640348365,71.0,11.248271865663316,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 71.34580309135548}, ""2024"": {""n"": 9, ""mean_bp"": 108.92415487514893}, ""2025"": {""n"": 11, ""mean_bp"": -94.9372124419801}, ""2026"": {""n"": 2, ""mean_bp"": -267.0167463024435}}"
eth_long_ret-5_oi-2_entry60_exit24h,ETHUSDT,long,-0.05,-0.02,60,24,29,94.16830503735424,51.0300371082202,0.6206896551724138,434.8258698631425,1.1662411953416565,97.0,102.69212582093473,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 70.41312369075209}, ""2024"": {""n"": 9, ""mean_bp"": 144.34954860535174}, ""2025"": {""n"": 11, ""mean_bp"": 80.5297145667556}, ""2026"": {""n"": 2, ""mean_bp"": 26.50809128276544}}"
eth_long_ret-5_oi-2_entry60_exit72h,ETHUSDT,long,-0.05,-0.02,60,72,29,233.12318115652863,310.0579151973222,0.7586206896551724,656.9652133009574,1.9109181513333409,98.0,216.1776024412019,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 7, ""mean_bp"": 345.4020335674963}, ""2024"": {""n"": 9, ""mean_bp"": 145.83031730371223}, ""2025"": {""n"": 11, ""mean_bp"": 308.0892496738288}, ""2026"": {""n"": 2, ""mean_bp"": -179.34829178933563}}"
eth_long_ret-5_oinone_entry0_exit4h,ETHUSDT,long,-0.05,,0,4,139,100.69171855040608,61.62019930821285,0.6258992805755396,445.6576785235088,2.663788622745716,100.0,112.22910050648053,True,"{""2021"": {""n"": 56, ""mean_bp"": 131.54609214659757}, ""2022"": {""n"": 34, ""mean_bp"": 67.16385208387223}, ""2023"": {""n"": 7, ""mean_bp"": 194.4007101000962}, ""2024"": {""n"": 13, ""mean_bp"": 226.81084429363662}, ""2025"": {""n"": 24, ""mean_bp"": -15.127243241853717}, ""2026"": {""n"": 5, ""mean_bp"": 79.94092774637275}}"
